frame,score
47440,4-6
47441,4-6
47442,4-6
47443,4-6
47444,4-6
47445,4-6
47446,4-6
47447,4-6
47448,4-6
47449,4-6
47450,4-6
47451,4-6
47452,4-6
47453,4-6
47454,4-6
47455,4-6
47456,4-6
47457,4-6
47458,4-6
47459,4-6
47460,4-6
47461,4-6
47462,4-6
47463,4-6
47464,4-6
47465,4-6
47466,4-6
47467,4-6
47468,4-6
47469,4-6
47470,4-6
47471,4-6
47472,4-6
47473,4-6
47474,4-6
47475,4-6
47476,4-6
47477,4-6
47478,4-6
47479,4-6
47480,4-6
47481,4-6
47482,4-6
47483,4-6
47484,4-6
47485,4-6
47486,4-6
47487,4-6
47488,4-6
47489,4-6
47490,4-6
47491,4-6
47492,4-6
47493,4-6
47494,4-6
47495,4-6
47496,4-6
47497,4-6
47498,4-6
47499,4-6
47500,4-6
47501,4-6
47502,4-6
47503,4-6
47504,4-6
47505,4-6
47506,4-6
47507,4-6
47508,4-6
47509,4-6
47510,4-6
47511,4-6
47512,4-6
47513,4-6
47514,4-6
47515,4-6
47516,4-6
47517,4-6
47518,4-6
47519,4-6
47520,4-6
47521,4-6
47522,4-6
47523,4-6
47524,4-6
47525,4-6
47526,4-6
47527,4-6
47528,4-6
47529,4-6
47530,4-6
47531,4-6
47532,4-6
47533,4-6
47534,4-6
47535,4-6
47536,4-6
47537,4-6
47538,4-6
47539,4-6
47540,4-6
47541,4-6
47542,4-6
47543,4-6
47544,4-6
47545,4-6
47546,4-6
47547,4-6
47548,4-6
47549,4-6
47550,4-6
47551,4-6
47552,4-6
47553,4-6
47554,4-6
47555,4-6
47556,4-6
47557,4-6
47558,4-6
47559,4-6
47560,4-6
47561,4-6
47562,4-6
47563,4-6
47564,4-6
47565,4-6
47566,4-6
47567,4-6
47568,4-6
47569,4-6
47570,4-6
47571,4-6
47572,4-6
47573,4-6
47574,4-6
47575,4-6
47576,4-6
47577,4-6
47578,4-6
47579,4-6
47580,4-6
47581,4-6
47582,4-6
47583,4-6
47584,4-6
47585,4-6
47586,4-6
47587,4-6
47588,4-6
47589,4-6
47590,4-6
47591,4-6
47592,4-6
47593,4-6
47594,4-6
47595,4-6
47596,4-6
47597,4-6
47598,4-6
47599,4-6
47600,4-6
47601,4-6
47602,4-6
47603,4-6
47604,4-6
47605,4-6
47606,4-6
47607,4-6
47608,4-6
47609,4-6
47610,4-6
47611,4-6
47612,4-6
47613,4-6
47614,4-6
47615,4-6
47616,4-6
47617,4-6
47618,4-6
47619,4-6
47620,4-6
47621,4-6
47622,4-6
47623,4-6
47624,4-6
47625,4-6
47626,4-6
47627,4-6
47628,4-6
47629,4-6
47630,4-6
47631,4-6
47632,4-6
47633,4-6
47634,4-6
47635,4-6
47636,4-6
47637,4-6
47638,4-6
47639,4-6
47640,4-6
47641,4-6
47642,4-6
47643,4-6
47644,4-6
47645,4-6
47646,4-6
47647,4-6
47648,4-6
47649,4-6
47650,4-6
47651,4-6
47652,4-6
47653,4-6
47654,4-6
47655,4-6
47656,4-6
47657,4-6
47658,4-6
47659,4-6
47660,4-6
47661,4-6
47662,4-6
47663,4-6
47664,4-6
47665,4-6
47666,4-6
47667,4-6
47668,4-6
47669,4-6
47670,4-6
47671,4-6
47672,4-6
47673,4-6
47674,4-6
47675,4-6
47676,4-6
47677,4-6
47678,4-6
47679,4-6
47680,4-6
47681,4-6
47682,4-6
47683,4-6
47684,4-6
47685,4-6
47686,4-6
47687,4-6
47688,4-6
47689,4-6
47690,4-6
47691,4-6
47692,4-6
47693,4-6
47694,4-6
47695,4-6
47696,4-6
47697,4-6
47698,4-6
47699,4-6
47700,4-6
47701,4-6
47702,4-6
47703,4-6
47704,4-6
47705,4-6
47706,4-6
47707,4-6
47708,4-6
47709,4-6
47710,4-6
47711,4-6
47712,4-6
47713,4-6
47714,4-6
47715,4-6
47716,4-6
47717,4-6
47718,4-6
47719,4-6
47720,4-6
47721,4-6
47722,4-6
47723,4-6
47724,4-6
47725,4-6
47726,4-6
47727,4-6
47728,4-6
47729,4-6
47730,4-6
47731,4-6
47732,4-6
47733,4-6
47734,4-6
47735,4-6
47736,4-6
47737,4-6
47738,4-6
47739,4-6
47740,4-6
47741,4-6
47742,4-6
47743,4-6
47744,4-6
47745,4-6
47746,4-6
47747,4-6
47748,4-6
47749,4-6
47750,4-6
47751,4-6
47752,4-6
47753,4-6
47754,4-6
47755,4-6
47756,4-6
47757,4-6
47758,4-6
47759,4-6
47760,4-6
47761,4-6
47762,4-6
47763,4-6
47764,4-6
47765,4-6
47766,4-6
47767,4-6
47768,4-6
47769,4-6
47770,4-6
47771,4-6
47772,4-6
47773,4-6
47774,4-6
47775,4-6
47776,4-6
47777,4-6
47778,4-6
47779,4-6
47780,4-6
47781,4-6
47782,4-6
47783,4-6
47784,4-6
47785,4-6
47786,4-6
47787,4-6
47788,4-6
47789,4-6
47790,4-6
47791,4-6
47792,4-6
47793,4-6
47794,4-6
47795,4-6
47796,4-6
47797,4-6
47798,4-6
47799,4-6
47800,4-6
47801,4-6
47802,4-6
47803,4-6
47804,4-6
47805,4-6
47806,4-6
47807,4-6
47808,4-6
47809,4-6
47810,4-6
47811,4-6
47812,4-6
47813,4-6
47814,4-6
47815,4-6
47816,4-6
47817,4-6
47818,4-6
47819,4-6
47820,4-6
47821,4-6
47822,4-6
47823,4-6
47824,4-6
47825,4-6
47826,4-6
47827,4-6
47828,4-6
47829,4-6
47830,4-6
47831,4-6
47832,4-6
47833,4-6
47834,4-6
47835,4-6
47836,4-6
47837,4-6
47838,4-6
47839,4-6
47840,4-6
47841,4-6
47842,4-6
47843,4-6
47844,4-6
47845,4-6
47846,4-6
47847,4-6
47848,4-6
47849,4-6
47850,4-6
47851,4-6
47852,4-6
47853,4-6
47854,4-6
47855,4-6
47856,4-6
47857,4-6
47858,4-6
47859,4-6
47860,4-6
47861,4-6
47862,4-6
47863,4-6
47864,4-6
47865,4-6
47866,4-6
47867,4-6
47868,4-6
47869,4-6
47870,4-6
47871,4-6
47872,4-6
47873,4-6
47874,4-6
47875,4-6
47876,4-6
47877,4-6
47878,4-6
47879,4-6
47880,4-6
47881,4-6
47882,4-6
47883,4-6
47884,4-6
47885,4-6
47886,4-6
47887,4-6
47888,4-6
47889,4-6
47890,4-6
47891,4-6
47892,4-6
47893,4-6
47894,4-6
47895,4-6
47896,4-6
47897,4-6
47898,4-6
47899,4-6
47900,4-6
47901,4-6
47902,4-6
47903,4-6
47904,4-6
47905,4-6
47906,4-6
47907,4-6
47908,4-6
47909,4-6
47910,4-6
47911,4-6
47912,4-6
47913,4-6
47914,4-6
47915,4-6
47916,4-6
47917,4-6
47918,4-6
47919,4-6
47920,4-6
47921,4-6
47922,4-6
47923,4-6
47924,4-6
47925,4-6
47926,4-6
47927,4-6
47928,4-6
47929,4-6
47930,4-6
47931,4-6
47932,4-6
47933,4-6
47934,4-6
47935,4-6
47936,4-6
47937,4-6
47938,4-6
47939,4-6
47940,4-6
47941,4-6
47942,4-6
47943,4-6
47944,4-6
47945,4-6
47946,4-6
47947,4-6
47948,4-6
47949,4-6
47950,4-6
47951,4-6
47952,4-6
47953,4-6
47954,4-6
47955,4-6
47956,4-6
47957,4-6
47958,4-6
47959,4-6
47960,4-6
47961,4-6
47962,4-6
47963,4-6
47964,4-6
47965,4-6
47966,4-6
47967,4-6
47968,4-6
47969,4-6
47970,4-6
47971,4-6
47972,4-6
47973,4-6
47974,4-6
47975,4-6
47976,4-6
47977,4-6
47978,4-6
47979,4-6
47980,4-6
47981,4-6
47982,4-6
47983,4-6
47984,4-6
47985,4-6
47986,4-6
47987,4-6
47988,4-6
47989,4-6
47990,4-6
47991,4-6
47992,4-6
47993,4-6
47994,4-6
47995,4-6
47996,4-6
47997,4-6
47998,4-6
47999,4-6
48000,4-6
48001,4-6
48002,4-6
48003,4-6
48004,4-6
48005,4-6
48006,4-6
48007,4-6
48008,4-6
48009,4-6
48010,4-6
48011,4-6
48012,4-6
48013,4-6
48014,4-6
48015,4-6
48016,4-6
48017,4-6
48018,4-6
48019,4-6
48020,4-6
48021,4-6
48022,4-6
48023,4-6
48024,4-6
48025,4-6
48026,4-6
48027,4-6
48028,4-6
48029,4-6
48030,4-6
48031,4-6
48032,4-6
48033,4-6
48034,4-6
48035,4-6
48036,4-6
48037,4-6
48038,4-6
48039,4-6
48040,4-6
48041,4-6
48042,4-6
48043,4-6
48044,4-6
48045,4-6
48046,4-6
48047,4-6
48048,4-6
48049,4-6
48050,4-6
48051,4-6
48052,4-6
48053,4-6
48054,4-6
48055,4-6
48056,4-6
48057,4-6
48058,4-6
48059,4-6
48060,4-6
48061,4-6
48062,4-6
48063,4-6
48064,4-6
48065,4-6
48066,4-6
48067,4-6
48068,4-6
48069,4-6
48070,4-6
48071,4-6
48072,4-6
48073,4-6
48074,4-6
48075,4-6
48076,4-6
48077,4-6
48078,4-6
48079,4-6
48080,4-6
48081,4-6
48082,4-6
48083,4-6
48084,4-6
48085,4-6
48086,4-6
48087,4-6
48088,4-6
48089,4-6
48090,4-6
48091,4-6
48092,4-6
48093,4-6
48094,4-6
48095,4-6
48096,4-6
48097,4-6
48098,4-6
48099,4-6
48100,4-7
48101,4-7
48102,4-7
48103,4-7
48104,4-7
48105,4-7
48106,4-7
48107,4-7
48108,4-7
48109,4-7
48110,4-7
48111,4-7
48112,4-7
48113,4-7
48114,4-7
48115,4-7
48116,4-7
48117,4-7
48118,4-7
48119,4-7
48120,4-7
48121,4-7
48122,4-7
48123,4-7
48124,4-7
48125,4-7
48126,4-7
48127,4-7
48128,4-7
48129,4-7
48130,4-7
48131,4-7
48132,4-7
48133,4-7
48134,4-7
48135,4-7
48136,4-7
48137,4-7
48138,4-7
48139,4-7
48140,4-7
48141,4-7
48142,4-7
48143,4-7
48144,4-7
48145,4-7
48146,4-7
48147,4-7
48148,4-7
48149,4-7
48150,4-7
48151,4-7
48152,4-7
48153,4-7
48154,4-7
48155,4-7
48156,4-7
48157,4-7
48158,4-7
48159,4-7
48160,4-7
48161,4-7
48162,4-7
48163,4-7
48164,4-7
48165,4-7
48166,4-7
48167,4-7
48168,4-7
48169,4-7
48170,4-7
48171,4-7
48172,4-7
48173,4-7
48174,4-7
48175,4-7
48176,4-7
48177,4-7
48178,4-7
48179,4-7
48180,4-7
48181,4-7
48182,4-7
48183,4-7
48184,4-7
48185,4-7
48186,4-7
48187,4-7
48188,4-7
48189,4-7
48190,4-7
48191,4-7
48192,4-7
48193,4-7
48194,4-7
48195,4-7
48196,4-7
48197,4-7
48198,4-7
48199,4-7
48200,4-7
48201,4-7
48202,4-7
48203,4-7
48204,4-7
48205,4-7
48206,4-7
48207,4-7
48208,4-7
48209,4-7
48210,4-7
48211,4-7
48212,4-7
48213,4-7
48214,4-7
48215,4-7
48216,4-7
48217,4-7
48218,4-7
48219,4-7
48220,4-7
48221,4-7
48222,4-7
48223,4-7
48224,4-7
48225,4-7
48226,4-7
48227,4-7
48228,4-7
48229,4-7
48230,4-7
48231,4-7
48232,4-7
48233,4-7
48234,4-7
48235,4-7
48236,4-7
48237,4-7
48238,4-7
48239,4-7
48240,4-7
48241,4-7
48242,4-7
48243,4-7
48244,4-7
48245,4-7
48246,4-7
48247,4-7
48248,4-7
48249,4-7
48250,4-7
48251,4-7
48252,4-7
48253,4-7
48254,4-7
48255,4-7
48256,4-7
48257,4-7
48258,4-7
48259,4-7
48260,4-7
48261,4-7
48262,4-7
48263,4-7
48264,4-7
48265,4-7
48266,4-7
48267,4-7
48268,4-7
48269,4-7
48270,4-7
48271,4-7
48272,4-7
48273,4-7
48274,4-7
48275,4-7
48276,4-7
48277,4-7
48278,4-7
48279,4-7
48280,4-7
48281,4-7
48282,4-7
48283,4-7
48284,4-7
48285,4-7
48286,4-7
48287,4-7
48288,4-7
48289,4-7
48290,4-7
48291,4-7
48292,4-7
48293,4-7
48294,4-7
48295,4-7
48296,4-7
48297,4-7
48298,4-7
48299,4-7
48300,4-7
48301,4-7
48302,4-7
48303,4-7
48304,4-7
48305,4-7
48306,4-7
48307,4-7
48308,4-7
48309,4-7
48310,4-7
48311,4-7
48312,4-7
48313,4-7
48314,4-7
48315,4-7
48316,4-7
48317,4-7
48318,4-7
48319,4-7
48320,4-7
48321,4-7
48322,4-7
48323,4-7
48324,4-7
48325,4-7
48326,4-7
48327,4-7
48328,4-7
48329,4-7
48330,4-7
48331,4-7
48332,4-7
48333,4-7
48334,4-7
48335,4-7
48336,4-7
48337,4-7
48338,4-7
48339,4-7
48340,4-7
48341,4-7
48342,4-7
48343,4-7
48344,4-7
48345,4-7
48346,4-7
48347,4-7
48348,4-7
48349,4-7
48350,4-7
48351,4-7
48352,4-7
48353,4-7
48354,4-7
48355,4-7
48356,4-7
48357,4-7
48358,4-7
48359,4-7
48360,4-7
48361,4-7
48362,4-7
48363,4-7
48364,4-7
48365,4-7
48366,4-7
48367,4-7
48368,4-7
48369,4-7
48370,4-7
48371,4-7
48372,4-7
48373,4-7
48374,4-7
48375,4-7
48376,4-7
48377,4-7
48378,4-7
48379,4-7
48380,4-7
48381,4-7
48382,4-7
48383,4-7
48384,4-7
48385,4-7
48386,4-7
48387,4-7
48388,4-7
48389,4-7
48390,4-7
48391,4-7
48392,4-7
48393,4-7
48394,4-7
48395,4-7
48396,4-7
48397,4-7
48398,4-7
48399,4-7
48400,4-7
48401,4-7
48402,4-7
48403,4-7
48404,4-7
48405,4-7
48406,4-7
48407,4-7
48408,4-7
48409,4-7
48410,4-7
48411,4-7
48412,4-7
48413,4-7
48414,4-7
48415,4-7
48416,4-7
48417,4-7
48418,4-7
48419,4-7
48420,4-7
48421,4-7
48422,4-7
48423,4-7
48424,4-7
48425,4-7
48426,4-7
48427,4-7
48428,4-7
48429,4-7
48430,4-7
48431,4-7
48432,4-7
48433,4-7
48434,4-7
48435,4-7
48436,4-7
48437,4-7
48438,4-7
48439,4-7
48440,4-7
48441,4-7
48442,4-7
48443,4-7
48444,4-7
48445,4-7
48446,4-7
48447,4-7
48448,4-7
48449,4-7
48450,4-7
48451,4-7
48452,4-7
48453,4-7
48454,4-7
48455,4-7
48456,4-7
48457,4-7
48458,4-7
48459,4-7
48460,4-7
48461,4-7
48462,4-7
48463,4-7
48464,4-7
48465,4-7
48466,4-7
48467,4-7
48468,4-7
48469,4-7
48470,4-7
48471,4-7
48472,4-7
48473,4-7
48474,4-7
48475,4-7
48476,4-7
48477,4-7
48478,4-7
48479,4-7
48480,4-7
48481,4-7
48482,4-7
48483,4-7
48484,4-7
48485,4-7
48486,4-7
48487,4-7
48488,4-7
48489,4-7
48490,4-7
48491,4-7
48492,4-7
48493,4-7
48494,4-7
48495,4-7
48496,4-7
48497,4-7
48498,4-7
48499,4-7
48500,4-7
48501,4-7
48502,4-7
48503,4-7
48504,4-7
48505,4-7
48506,4-7
48507,4-7
48508,4-7
48509,4-7
48510,4-7
48511,4-7
48512,4-7
48513,4-7
48514,4-7
48515,4-7
48516,4-7
48517,4-7
48518,4-7
48519,4-7
48520,4-7
48521,4-7
48522,4-7
48523,4-7
48524,4-7
48525,4-7
48526,4-7
48527,4-7
48528,4-7
48529,4-7
48530,4-7
48531,4-7
48532,4-7
48533,4-7
48534,4-7
48535,4-7
48536,4-7
48537,4-7
48538,4-7
48539,4-7
48540,4-7
48541,4-7
48542,4-7
48543,4-7
48544,4-7
48545,4-7
48546,4-7
48547,4-7
48548,4-7
48549,4-7
48550,4-7
48551,4-7
48552,4-7
48553,4-7
48554,4-7
48555,4-7
48556,4-7
48557,4-7
48558,4-7
48559,4-7
48560,4-7
48561,4-7
48562,4-7
48563,4-7
48564,4-7
48565,4-7
48566,4-7
48567,4-7
48568,4-7
48569,4-7
48570,4-7
48571,4-7
48572,4-7
48573,4-7
48574,4-7
48575,4-7
48576,4-7
48577,4-7
48578,4-7
48579,4-7
48580,4-7
48581,4-7
48582,4-7
48583,4-7
48584,4-7
48585,4-7
48586,4-7
48587,4-7
48588,4-7
48589,4-7
48590,4-7
48591,4-7
48592,4-7
48593,4-7
48594,4-7
48595,4-7
48596,4-7
48597,4-7
48598,4-7
48599,4-7
48600,4-7
48601,4-7
48602,4-7
48603,4-7
48604,4-7
48605,4-7
48606,4-7
48607,4-7
48608,4-7
48609,4-7
48610,4-7
48611,4-7
48612,4-7
48613,4-7
48614,4-7
48615,4-7
48616,4-7
48617,4-7
48618,4-7
48619,4-7
48620,4-7
48621,4-7
48622,4-7
48623,4-7
48624,4-7
48625,4-7
48626,4-7
48627,4-7
48628,4-7
48629,4-7
48630,4-7
48631,4-7
48632,4-7
48633,4-7
48634,4-7
48635,4-7
48636,4-7
48637,4-7
48638,4-7
48639,4-7
48640,4-7
48641,4-7
48642,4-7
48643,4-7
48644,4-7
48645,4-7
48646,4-7
48647,4-7
48648,4-7
48649,4-7
48650,4-7
48651,4-7
48652,4-7
48653,4-7
48654,4-7
48655,4-7
48656,4-7
48657,4-7
48658,4-7
48659,4-7
48660,4-7
48661,4-7
48662,4-7
48663,4-7
48664,4-7
48665,4-7
48666,4-7
48667,4-7
48668,4-7
48669,4-7
48670,4-7
48671,4-7
48672,4-7
48673,4-7
48674,4-7
48675,4-7
48676,4-7
48677,4-7
48678,4-7
48679,4-7
48680,4-7
48681,4-7
48682,4-7
48683,4-7
48684,4-7
48685,4-7
48686,4-7
48687,4-7
48688,4-7
48689,4-7
48690,4-7
48691,4-7
48692,4-7
48693,4-7
48694,4-7
48695,4-7
48696,4-7
48697,4-7
48698,4-7
48699,4-7
48700,4-7
48701,4-7
48702,4-7
48703,4-7
48704,4-7
48705,4-7
48706,4-7
48707,4-7
48708,4-7
48709,4-7
48710,4-7
48711,4-7
48712,4-7
48713,4-7
48714,4-7
48715,4-7
48716,4-7
48717,4-7
48718,4-7
48719,4-7
48720,4-7
48721,4-7
48722,4-7
48723,4-7
48724,4-7
48725,4-7
48726,4-7
48727,4-7
48728,4-7
48729,4-7
48730,4-7
48731,4-7
48732,4-7
48733,4-7
48734,4-7
48735,4-7
48736,4-7
48737,4-7
48738,4-7
48739,4-7
48740,4-7
48741,4-7
48742,4-7
48743,4-7
48744,4-7
48745,4-7
48746,4-7
48747,4-7
48748,4-7
48749,4-7
48750,4-7
48751,4-7
48752,4-7
48753,4-7
48754,4-7
48755,4-7
48756,4-7
48757,4-7
48758,4-7
48759,4-7
48760,4-7
48761,4-7
48762,4-7
48763,4-7
48764,4-7
48765,4-7
48766,4-7
48767,4-7
48768,4-7
48769,4-7
48770,4-7
48771,4-7
48772,4-7
48773,4-7
48774,4-7
48775,4-7
48776,4-7
48777,4-7
48778,4-7
48779,4-7
48780,4-7
48781,4-7
48782,4-7
48783,4-7
48784,4-7
48785,4-7
48786,4-7
48787,4-7
48788,4-7
48789,4-7
48790,4-7
48791,4-7
48792,4-7
48793,4-7
48794,4-7
48795,4-7
48796,4-7
48797,4-7
48798,4-7
48799,4-7
48800,4-7
48801,4-7
48802,4-7
48803,4-7
48804,4-7
48805,4-7
48806,4-7
48807,4-7
48808,4-7
48809,4-7
48810,4-7
48811,4-7
48812,4-7
48813,4-7
48814,4-7
48815,4-7
48816,4-7
48817,4-7
48818,4-7
48819,4-7
48820,4-7
48821,4-7
48822,4-7
48823,4-7
48824,4-7
48825,4-7
48826,4-7
48827,4-7
48828,4-7
48829,4-7
48830,4-7
48831,4-7
48832,4-7
48833,4-7
48834,4-7
48835,4-7
48836,4-7
48837,4-7
48838,4-7
48839,4-7
48840,4-7
48841,4-7
48842,4-7
48843,4-7
48844,4-7
48845,4-7
48846,4-7
48847,4-7
48848,4-7
48849,4-7
48850,4-7
48851,4-7
48852,4-7
48853,4-7
48854,4-7
48855,4-7
48856,4-7
48857,4-7
48858,4-7
48859,4-7
48860,4-7
48861,4-7
48862,4-7
48863,4-7
48864,4-7
48865,4-7
48866,4-7
48867,4-7
48868,4-7
48869,4-7
48870,4-7
48871,4-7
48872,4-7
48873,4-7
48874,4-7
48875,4-7
48876,4-7
48877,4-7
48878,4-7
48879,4-7
48880,4-7
48881,4-7
48882,4-7
48883,4-7
48884,4-7
48885,4-7
48886,4-7
48887,4-7
48888,4-7
48889,4-7
48890,4-7
48891,4-7
48892,4-7
48893,4-7
48894,4-7
48895,4-7
48896,4-7
48897,4-7
48898,4-7
48899,4-7
48900,4-7
48901,4-7
48902,4-7
48903,4-7
48904,4-7
48905,4-7
48906,4-7
48907,4-7
48908,4-7
48909,4-7
48910,4-7
48911,4-7
48912,4-7
48913,4-7
48914,4-7
48915,4-7
48916,4-7
48917,4-7
48918,4-7
48919,4-7
48920,4-7
48921,4-7
48922,4-7
48923,4-7
48924,4-7
48925,4-7
48926,4-7
48927,4-7
48928,4-7
48929,4-7
48930,4-7
48931,4-7
48932,4-7
48933,4-7
48934,4-7
48935,4-7
48936,4-7
48937,4-7
48938,4-7
48939,4-7
48940,4-7
48941,4-7
48942,4-7
48943,4-7
48944,4-7
48945,4-7
48946,4-7
48947,4-7
48948,4-7
48949,4-7
48950,4-7
48951,4-7
48952,4-7
48953,4-7
48954,4-7
48955,4-7
48956,4-7
48957,4-7
48958,4-7
48959,4-7
48960,4-7
48961,4-7
48962,4-7
48963,4-7
48964,4-7
48965,4-7
48966,4-7
48967,4-7
48968,4-7
48969,4-7
48970,4-7
48971,4-7
48972,4-7
48973,4-7
48974,4-7
48975,4-7
48976,4-7
48977,4-7
48978,4-7
48979,4-7
48980,4-7
48981,4-7
48982,4-7
48983,4-7
48984,4-7
48985,4-7
48986,4-7
48987,4-7
48988,4-7
48989,4-7
48990,4-7
48991,4-7
48992,4-7
48993,4-7
48994,4-7
48995,4-7
48996,4-7
48997,4-7
48998,4-7
48999,4-7
49000,4-7
49001,4-7
49002,4-7
49003,4-7
49004,4-7
49005,4-7
49006,4-7
49007,4-7
49008,4-7
49009,4-7
49010,4-7
49011,4-7
49012,4-7
49013,4-7
49014,4-7
49015,4-7
49016,4-7
49017,4-7
49018,4-7
49019,4-7
49020,4-7
49021,4-7
49022,4-7
49023,4-7
49024,4-7
49025,4-7
49026,4-7
49027,4-7
49028,4-7
49029,4-7
49030,4-7
49031,4-7
49032,4-7
49033,4-7
49034,4-7
49035,4-7
49036,4-7
49037,4-7
49038,4-7
49039,4-7
49040,4-7
49041,4-7
49042,4-7
49043,4-7
49044,4-7
49045,4-7
49046,4-7
49047,4-7
49048,4-7
49049,4-7
49050,4-7
49051,4-7
49052,4-7
49053,4-7
49054,4-7
49055,4-7
49056,4-7
49057,4-7
49058,4-7
49059,4-7
49060,4-7
49061,4-7
49062,4-7
49063,4-7
49064,4-7
49065,4-7
49066,4-7
49067,4-7
49068,4-7
49069,4-7
49070,4-7
49071,4-7
49072,4-7
49073,4-7
49074,4-7
49075,4-7
49076,4-7
49077,4-7
49078,4-7
49079,4-7
49080,4-7
49081,4-7
49082,4-7
49083,4-7
49084,4-7
49085,4-7
49086,4-7
49087,4-7
49088,4-7
49089,4-7
49090,4-7
49091,4-7
49092,4-7
49093,4-7
49094,4-7
49095,4-7
49096,4-7
49097,4-7
49098,4-7
49099,4-7
49100,4-7
49101,4-7
49102,4-7
49103,4-7
49104,4-7
49105,4-7
49106,4-7
49107,4-7
49108,4-7
49109,4-7
49110,4-7
49111,4-7
49112,4-7
49113,4-7
49114,4-7
49115,4-7
49116,4-7
49117,4-7
49118,4-7
49119,4-7
49120,4-7
49121,4-7
49122,4-7
49123,4-7
49124,4-7
49125,4-7
49126,4-7
49127,4-7
49128,4-7
49129,4-7
49130,4-7
49131,4-7
49132,4-7
49133,4-7
49134,4-7
49135,4-7
49136,4-7
49137,4-7
49138,4-7
49139,4-7
49140,4-7
49141,4-7
49142,4-7
49143,4-7
49144,4-7
49145,4-7
49146,4-7
49147,4-7
49148,4-7
49149,4-7
49150,4-7
49151,4-7
49152,4-7
49153,4-7
49154,4-7
49155,4-7
49156,4-7
49157,4-7
49158,4-7
49159,4-7
49160,4-7
49161,4-7
49162,4-7
49163,4-7
49164,4-7
49165,4-7
49166,4-7
49167,4-7
49168,4-7
49169,4-7
49170,4-7
49171,4-7
49172,4-7
49173,4-7
49174,4-7
49175,4-7
49176,4-7
49177,4-7
49178,4-7
49179,4-7
49180,4-7
49181,4-7
49182,4-7
49183,4-7
49184,4-7
49185,4-7
49186,4-7
49187,4-7
49188,4-7
49189,4-7
49190,4-7
49191,4-7
49192,4-7
49193,4-7
49194,4-7
49195,4-7
49196,4-7
49197,4-7
49198,4-7
49199,4-7
49200,4-7
49201,4-7
49202,4-7
49203,4-7
49204,4-7
49205,4-7
49206,4-7
49207,4-7
49208,4-7
49209,4-7
49210,4-7
49211,4-7
49212,4-7
49213,4-7
49214,4-7
49215,4-7
49216,4-7
49217,4-7
49218,4-7
49219,4-7
49220,4-7
49221,4-7
49222,4-7
49223,4-7
49224,4-7
49225,4-7
49226,4-7
49227,4-7
49228,4-7
49229,4-7
49230,4-7
49231,4-7
49232,4-7
49233,4-7
49234,4-7
49235,4-7
49236,4-7
49237,4-7
49238,4-7
49239,4-7
49240,4-7
49241,4-7
49242,4-7
49243,4-7
49244,4-7
49245,4-7
49246,4-7
49247,4-7
49248,4-7
49249,4-7
49250,4-7
49251,4-7
49252,4-7
49253,4-7
49254,4-7
49255,4-7
49256,4-7
49257,4-7
49258,4-7
49259,4-7
49260,4-7
49261,4-7
49262,4-7
49263,4-7
49264,4-7
49265,4-7
49266,4-7
49267,4-7
49268,4-7
49269,4-7
49270,4-7
49271,4-7
49272,4-7
49273,4-7
49274,4-7
49275,4-7
49276,4-7
49277,4-7
49278,4-7
49279,4-7
49280,4-7
49281,4-7
49282,4-7
49283,4-7
49284,4-7
49285,4-7
49286,4-7
49287,4-7
49288,4-7
49289,4-7
49290,4-7
49291,4-7
49292,4-7
49293,4-7
49294,4-7
49295,4-7
49296,4-7
49297,4-7
49298,4-7
49299,4-7
49300,5-7
49301,5-7
49302,5-7
49303,5-7
49304,5-7
49305,5-7
49306,5-7
49307,5-7
49308,5-7
49309,5-7
49310,5-7
49311,5-7
49312,5-7
49313,5-7
49314,5-7
49315,5-7
49316,5-7
49317,5-7
49318,5-7
49319,5-7
49320,5-7
49321,5-7
49322,5-7
49323,5-7
49324,5-7
49325,5-7
49326,5-7
49327,5-7
49328,5-7
49329,5-7
49330,5-7
49331,5-7
49332,5-7
49333,5-7
49334,5-7
49335,5-7
49336,5-7
49337,5-7
49338,5-7
49339,5-7
49340,5-7
49341,5-7
49342,5-7
49343,5-7
49344,5-7
49345,5-7
49346,5-7
49347,5-7
49348,5-7
49349,5-7
49350,5-7
49351,5-7
49352,5-7
49353,5-7
49354,5-7
49355,5-7
49356,5-7
49357,5-7
49358,5-7
49359,5-7
49360,5-7
49361,5-7
49362,5-7
49363,5-7
49364,5-7
49365,5-7
49366,5-7
49367,5-7
49368,5-7
49369,5-7
49370,5-7
49371,5-7
49372,5-7
49373,5-7
49374,5-7
49375,5-7
49376,5-7
49377,5-7
49378,5-7
49379,5-7
49380,5-7
49381,5-7
49382,5-7
49383,5-7
49384,5-7
49385,5-7
49386,5-7
49387,5-7
49388,5-7
49389,5-7
49390,5-7
49391,5-7
49392,5-7
49393,5-7
49394,5-7
49395,5-7
49396,5-7
49397,5-7
49398,5-7
49399,5-7
49400,5-7
49401,5-7
49402,5-7
49403,5-7
49404,5-7
49405,5-7
49406,5-7
49407,5-7
49408,5-7
49409,5-7
49410,5-7
49411,5-7
49412,5-7
49413,5-7
49414,5-7
49415,5-7
49416,5-7
49417,5-7
49418,5-7
49419,5-7
49420,5-7
49421,5-7
49422,5-7
49423,5-7
49424,5-7
49425,5-7
49426,5-7
49427,5-7
49428,5-7
49429,5-7
49430,5-7
49431,5-7
49432,5-7
49433,5-7
49434,5-7
49435,5-7
49436,5-7
49437,5-7
49438,5-7
