frame,score
38838,8-6
38839,8-6
38840,8-6
38841,8-6
38842,8-6
38843,8-6
38844,8-6
38845,8-6
38846,8-6
38847,8-6
38848,8-6
38849,8-6
38850,8-6
38851,8-6
38852,8-6
38853,8-6
38854,8-6
38855,8-6
38856,8-6
38857,8-6
38858,8-6
38859,8-6
38860,8-6
38861,8-6
38862,8-6
38863,8-6
38864,8-6
38865,8-6
38866,8-6
38867,8-6
38868,8-6
38869,8-6
38870,8-6
38871,8-6
38872,8-6
38873,8-6
38874,8-6
38875,8-6
38876,8-6
38877,8-6
38878,8-6
38879,8-6
38880,8-6
38881,8-6
38882,8-6
38883,8-6
38884,8-6
38885,8-6
38886,8-6
38887,8-6
38888,8-6
38889,8-6
38890,8-6
38891,8-6
38892,8-6
38893,8-6
38894,8-6
38895,8-6
38896,8-6
38897,8-6
38898,8-6
38899,8-6
38900,8-6
38901,8-6
38902,8-6
38903,8-6
38904,8-6
38905,8-6
38906,8-6
38907,8-6
38908,8-6
38909,8-6
38910,8-6
38911,8-6
38912,8-6
38913,8-6
38914,8-6
38915,8-6
38916,8-6
38917,8-6
38918,8-6
38919,8-6
38920,8-6
38921,8-6
38922,8-6
38923,8-6
38924,8-6
38925,8-6
38926,8-6
38927,8-6
38928,8-6
38929,8-6
38930,8-6
38931,8-6
38932,8-6
38933,8-6
38934,8-6
38935,8-6
38936,8-6
38937,8-6
38938,8-6
38939,8-6
38940,8-6
38941,8-6
38942,8-6
38943,8-6
38944,8-6
38945,8-6
38946,8-6
38947,8-6
38948,8-6
38949,8-6
38950,8-6
38951,8-6
38952,8-6
38953,8-6
38954,8-6
38955,8-6
38956,8-6
38957,8-6
38958,8-6
38959,8-6
38960,8-6
38961,8-6
38962,8-6
38963,8-6
38964,8-6
38965,8-6
38966,8-6
38967,8-6
38968,8-6
38969,8-6
38970,8-6
38971,8-6
38972,8-6
38973,8-6
38974,8-6
38975,8-6
38976,8-6
38977,8-6
38978,8-6
38979,8-6
38980,8-6
38981,8-6
38982,8-6
38983,8-6
38984,8-6
38985,8-6
38986,8-6
38987,8-6
38988,8-6
38989,8-6
38990,8-6
38991,8-6
38992,8-6
38993,8-6
38994,8-6
38995,8-6
38996,8-6
38997,8-6
38998,8-6
38999,8-6
39000,8-6
39001,8-6
39002,8-6
39003,8-6
39004,8-6
39005,8-6
39006,8-6
39007,8-6
39008,8-6
39009,8-6
39010,8-6
39011,8-6
39012,8-6
39013,8-6
39014,8-6
39015,8-6
39016,8-6
39017,8-6
39018,8-6
39019,8-6
39020,8-6
39021,8-6
39022,8-6
39023,8-6
39024,8-6
39025,8-6
39026,8-6
39027,8-6
39028,8-6
39029,8-6
39030,8-6
39031,8-6
39032,8-6
39033,8-6
39034,8-6
39035,8-6
39036,8-6
39037,8-6
39038,8-6
39039,8-6
39040,8-6
39041,8-6
39042,8-6
39043,8-6
39044,8-6
39045,8-6
39046,8-6
39047,8-6
39048,8-6
39049,8-6
39050,8-6
39051,8-6
39052,8-6
39053,8-6
39054,8-6
39055,8-6
39056,8-6
39057,8-6
39058,8-6
39059,8-6
39060,8-6
39061,8-6
39062,8-6
39063,8-6
39064,8-6
39065,8-6
39066,8-6
39067,8-6
39068,8-6
39069,8-6
39070,8-6
39071,8-6
39072,8-6
39073,8-6
39074,8-6
39075,8-6
39076,8-6
39077,8-6
39078,8-6
39079,8-6
39080,8-6
39081,8-6
39082,8-6
39083,8-6
39084,8-6
39085,8-6
39086,8-6
39087,8-6
39088,8-6
39089,8-6
39090,8-6
39091,8-6
39092,8-6
39093,8-6
39094,8-6
39095,8-6
39096,8-6
39097,8-6
39098,8-6
39099,8-6
39100,8-6
39101,8-6
39102,8-6
39103,8-6
39104,8-6
39105,8-6
39106,8-6
39107,8-6
39108,8-6
39109,8-6
39110,8-6
39111,8-6
39112,8-6
39113,8-6
39114,8-6
39115,8-6
39116,8-6
39117,8-6
39118,8-6
39119,8-6
39120,8-6
39121,8-6
39122,8-6
39123,8-6
39124,8-6
39125,8-6
39126,8-6
39127,8-6
39128,8-6
39129,8-6
39130,8-6
39131,8-6
39132,8-6
39133,8-6
39134,8-6
39135,8-6
39136,8-6
39137,8-6
39138,8-6
39139,8-6
39140,8-6
39141,8-6
39142,8-6
39143,8-6
39144,8-6
39145,8-6
39146,8-6
39147,8-6
39148,8-6
39149,8-6
39150,8-6
39151,8-6
39152,8-6
39153,8-6
39154,8-6
39155,8-6
39156,8-6
39157,8-6
39158,8-6
39159,8-6
39160,8-6
39161,8-6
39162,8-6
39163,8-6
39164,8-6
39165,8-6
39166,8-6
39167,8-6
39168,8-6
39169,8-6
39170,8-6
39171,8-6
39172,8-6
39173,8-6
39174,8-6
39175,8-6
39176,8-6
39177,8-6
39178,8-6
39179,8-6
39180,8-6
39181,8-6
39182,8-6
39183,8-6
39184,8-6
39185,8-6
39186,8-6
39187,8-6
39188,8-6
39189,8-6
39190,8-6
39191,8-6
39192,8-6
39193,8-6
39194,8-6
39195,8-6
39196,8-6
39197,8-6
39198,8-6
39199,8-6
39200,8-6
39201,8-6
39202,8-6
39203,8-6
39204,8-6
39205,8-6
39206,8-6
39207,8-6
39208,8-6
39209,8-6
39210,8-6
39211,8-6
39212,8-6
39213,8-6
39214,8-6
39215,8-6
39216,8-6
39217,8-6
39218,8-6
39219,8-6
39220,8-6
39221,8-6
39222,8-6
39223,8-6
39224,8-6
39225,8-6
39226,8-6
39227,8-6
39228,8-6
39229,8-6
39230,8-6
39231,8-6
39232,8-6
39233,8-6
39234,8-6
39235,8-6
39236,8-6
39237,8-6
39238,8-6
39239,8-6
39240,8-6
39241,8-6
39242,8-6
39243,8-6
39244,8-6
39245,8-6
39246,8-6
39247,8-6
39248,8-6
39249,8-6
39250,8-6
39251,8-6
39252,8-6
39253,8-6
39254,8-6
39255,8-6
39256,8-6
39257,8-6
39258,8-6
39259,8-6
39260,8-6
39261,8-6
39262,8-6
39263,8-6
39264,8-6
39265,8-6
39266,8-6
39267,8-6
39268,8-6
39269,8-6
39270,8-6
39271,8-6
39272,8-6
39273,8-6
39274,8-6
39275,8-6
39276,8-6
39277,8-6
39278,8-6
39279,8-6
39280,8-6
39281,8-6
39282,8-6
39283,8-6
39284,8-6
39285,8-6
39286,8-6
39287,8-6
39288,8-6
39289,8-6
39290,8-6
39291,8-6
39292,8-6
39293,8-6
39294,8-6
39295,8-6
39296,8-6
39297,8-6
39298,8-6
39299,8-6
39300,8-6
39301,8-6
39302,8-6
39303,8-6
39304,8-6
39305,8-6
39306,8-6
39307,8-6
39308,8-6
39309,8-6
39310,8-6
39311,8-6
39312,8-6
39313,8-6
39314,8-6
39315,8-6
39316,8-6
39317,8-6
39318,8-6
39319,8-6
39320,8-6
39321,8-6
39322,8-6
39323,8-6
39324,8-6
39325,8-6
39326,8-6
39327,8-6
39328,8-6
39329,8-6
39330,8-6
39331,8-6
39332,8-6
39333,8-6
39334,8-6
39335,8-6
39336,8-6
39337,8-6
39338,8-6
39339,8-6
39340,8-6
39341,8-6
39342,8-6
39343,8-6
39344,8-6
39345,8-6
39346,8-6
39347,8-6
39348,8-6
39349,8-6
39350,8-6
39351,8-6
39352,8-6
39353,8-6
39354,8-6
39355,8-6
39356,8-6
39357,8-6
39358,8-6
39359,8-6
39360,8-6
39361,8-6
39362,8-6
39363,8-6
39364,8-6
39365,8-6
39366,8-6
39367,8-6
39368,8-6
39369,8-6
39370,8-6
39371,8-6
39372,8-6
39373,8-6
39374,8-6
39375,8-6
39376,8-6
39377,8-6
39378,8-6
39379,8-6
39380,8-6
39381,8-6
39382,8-6
39383,8-6
39384,8-6
39385,8-6
39386,8-6
39387,8-6
39388,8-6
39389,8-6
39390,8-6
39391,8-6
39392,8-6
39393,8-6
39394,8-6
39395,8-6
39396,8-6
39397,8-6
39398,8-6
39399,8-6
39400,8-6
39401,8-6
39402,8-6
39403,8-6
39404,8-6
39405,8-6
39406,8-6
39407,8-6
39408,8-6
39409,8-6
39410,8-6
39411,8-6
39412,8-6
39413,8-6
39414,8-6
39415,8-6
39416,8-6
39417,8-6
39418,8-6
39419,8-6
39420,8-6
39421,8-6
39422,8-6
39423,8-6
39424,8-6
39425,8-6
39426,8-6
39427,8-6
39428,8-6
39429,8-6
39430,8-6
39431,8-6
39432,8-6
39433,8-6
39434,8-6
39435,8-6
39436,8-6
39437,8-6
39438,8-6
39439,8-6
39440,8-6
39441,8-6
39442,8-6
39443,8-6
39444,8-6
39445,8-6
39446,8-6
39447,8-6
39448,8-6
39449,8-6
39450,8-6
39451,8-6
39452,8-6
39453,8-6
39454,8-6
39455,8-6
39456,8-6
39457,8-6
39458,8-6
39459,8-6
39460,8-6
39461,8-6
39462,8-6
39463,8-6
39464,8-6
39465,8-6
39466,8-6
39467,8-6
39468,8-6
39469,8-6
39470,8-6
39471,8-6
39472,8-6
39473,8-6
39474,8-6
39475,8-6
39476,8-6
39477,8-6
39478,8-6
39479,8-6
39480,8-6
39481,8-6
39482,8-6
39483,8-6
39484,8-6
39485,8-6
39486,8-6
39487,8-6
39488,8-6
39489,8-6
39490,8-6
39491,8-6
39492,8-6
39493,8-6
39494,8-6
39495,8-6
39496,8-6
39497,8-6
39498,8-6
39499,8-6
39500,8-6
39501,8-6
39502,8-6
39503,8-6
39504,8-6
39505,8-6
39506,8-6
39507,8-6
39508,8-6
39509,8-6
39510,8-6
39511,8-6
39512,8-6
39513,8-6
39514,8-6
39515,8-6
39516,8-6
39517,8-6
39518,8-6
39519,8-6
39520,8-6
39521,8-6
39522,8-6
39523,8-6
39524,8-6
39525,8-6
39526,8-6
39527,8-6
39528,8-6
39529,8-6
39530,8-6
39531,8-6
39532,8-6
39533,8-6
39534,8-6
39535,8-6
39536,8-6
39537,8-6
39538,8-6
39539,8-6
39540,8-6
39541,8-6
39542,8-6
39543,8-6
39544,8-6
39545,8-6
39546,8-6
39547,8-6
39548,8-6
39549,8-6
39550,8-6
39551,8-6
39552,8-6
39553,8-6
39554,8-6
39555,8-6
39556,8-6
39557,8-6
39558,8-6
39559,8-6
39560,8-6
39561,8-6
39562,8-6
39563,8-6
39564,8-6
39565,8-6
39566,8-6
39567,8-6
39568,8-6
39569,8-6
39570,8-6
39571,8-6
39572,8-6
39573,8-6
39574,8-6
39575,8-6
39576,8-6
39577,8-6
39578,8-6
39579,8-6
39580,8-6
39581,8-6
39582,8-6
39583,8-6
39584,8-6
39585,8-6
39586,8-6
39587,8-6
39588,8-6
39589,8-6
39590,8-6
39591,8-6
39592,8-6
39593,8-6
39594,8-6
39595,8-6
39596,8-6
39597,8-6
39598,8-6
39599,8-6
39600,8-6
39601,8-6
39602,8-6
39603,8-6
39604,8-6
39605,8-6
39606,8-6
39607,8-6
39608,8-6
39609,8-6
39610,8-6
39611,8-6
39612,8-6
39613,8-6
39614,8-6
39615,8-6
39616,8-6
39617,8-6
39618,8-6
39619,8-6
39620,8-6
39621,8-6
39622,8-6
39623,8-6
39624,8-6
39625,8-6
39626,8-6
39627,8-6
39628,8-6
39629,8-6
39630,8-6
39631,8-6
39632,8-6
39633,8-6
39634,8-6
39635,8-6
39636,8-6
39637,8-6
39638,8-6
39639,8-6
39640,8-6
39641,8-6
39642,8-6
39643,8-6
39644,8-6
39645,8-6
39646,8-6
39647,8-6
39648,8-6
39649,8-6
39650,8-6
39651,8-6
39652,8-6
39653,8-6
39654,8-6
39655,8-6
39656,8-6
39657,8-6
39658,8-6
39659,8-6
39660,8-6
39661,8-6
39662,8-6
39663,8-6
39664,8-6
39665,8-6
39666,8-6
39667,8-6
39668,8-6
39669,8-6
39670,8-6
39671,8-6
39672,8-6
39673,8-6
39674,8-6
39675,8-6
39676,8-6
39677,8-6
39678,8-6
39679,8-6
39680,8-6
39681,8-6
39682,8-6
39683,8-6
39684,8-6
39685,8-6
39686,8-6
39687,8-6
39688,8-6
39689,8-6
39690,8-6
39691,8-6
39692,8-6
39693,8-6
39694,8-6
39695,8-6
39696,8-6
39697,8-6
39698,8-6
39699,8-6
39700,8-6
39701,8-6
39702,8-6
39703,8-6
39704,8-6
39705,8-6
39706,8-6
39707,8-6
39708,8-6
39709,8-6
39710,8-6
39711,8-6
39712,8-6
39713,8-6
39714,8-6
39715,8-6
39716,8-6
39717,8-6
39718,8-6
39719,8-6
39720,8-6
39721,8-6
39722,8-6
39723,8-6
39724,8-6
39725,8-6
39726,8-6
39727,8-6
39728,8-6
39729,8-6
39730,8-6
39731,8-6
39732,8-6
39733,8-6
39734,8-6
39735,8-6
39736,8-6
39737,8-6
39738,8-6
39739,8-6
39740,8-6
39741,8-6
39742,8-6
39743,8-6
39744,8-6
39745,8-6
39746,8-6
39747,8-6
39748,8-6
39749,8-6
39750,8-6
39751,8-6
39752,8-6
39753,8-6
39754,8-6
39755,8-6
39756,8-6
39757,8-6
39758,8-6
39759,8-6
39760,8-6
39761,8-6
39762,8-6
39763,8-6
39764,8-6
39765,8-6
39766,8-6
39767,8-6
39768,8-6
39769,8-6
39770,8-6
39771,8-6
39772,8-6
39773,8-6
39774,8-6
39775,8-6
39776,8-6
39777,8-6
39778,8-6
39779,8-6
39780,8-6
39781,8-6
39782,8-6
39783,8-6
39784,8-6
39785,8-6
39786,8-6
39787,8-6
39788,8-6
39789,8-6
39790,8-6
39791,8-6
39792,8-6
39793,8-6
39794,8-6
39795,8-6
39796,8-6
39797,8-6
39798,8-6
39799,8-6
39800,8-6
39801,8-6
39802,8-6
39803,8-6
39804,8-6
39805,8-6
39806,8-6
39807,8-6
39808,8-6
39809,8-6
39810,8-6
39811,8-6
39812,8-6
39813,8-6
39814,8-6
39815,8-6
39816,8-6
39817,8-6
39818,8-6
39819,8-6
39820,8-6
39821,8-6
39822,8-6
39823,8-6
39824,8-6
39825,8-6
39826,8-6
39827,8-6
39828,8-6
39829,8-6
39830,8-6
39831,8-6
39832,8-6
39833,8-6
39834,8-6
39835,8-6
39836,8-6
39837,8-6
39838,8-6
39839,8-6
39840,8-6
39841,8-6
39842,8-6
39843,8-6
39844,8-6
39845,8-6
39846,8-6
39847,8-6
39848,8-6
39849,8-6
39850,8-6
39851,8-6
39852,8-6
39853,8-6
39854,8-6
39855,8-6
39856,8-6
39857,8-6
39858,8-6
39859,8-6
39860,8-6
39861,8-6
39862,8-6
39863,8-6
39864,8-6
39865,8-6
39866,8-6
39867,8-6
39868,8-6
39869,8-6
39870,8-6
39871,8-6
39872,8-6
39873,8-6
39874,8-6
39875,8-6
39876,8-6
39877,8-6
39878,8-6
39879,8-6
39880,8-6
39881,8-6
39882,8-6
39883,8-6
39884,8-6
39885,8-6
39886,8-6
39887,8-6
39888,8-6
39889,8-6
39890,8-6
39891,8-6
39892,8-6
39893,8-6
39894,8-6
39895,8-6
39896,8-6
39897,8-6
39898,8-6
39899,8-6
39900,8-6
39901,8-6
39902,8-6
39903,8-6
39904,8-6
39905,8-6
39906,8-6
39907,8-6
39908,8-6
39909,8-6
39910,8-6
39911,8-6
39912,8-6
39913,8-6
39914,8-6
39915,8-6
39916,8-6
39917,8-6
39918,8-6
39919,8-6
39920,8-6
39921,8-6
39922,8-6
39923,8-6
39924,8-6
39925,8-6
39926,8-6
39927,8-6
39928,8-6
39929,8-6
39930,8-6
39931,8-6
39932,8-6
39933,8-6
39934,8-6
39935,8-6
39936,8-6
39937,8-6
39938,8-6
39939,8-6
39940,8-6
39941,8-6
39942,8-6
39943,8-6
39944,8-6
39945,8-6
39946,8-6
39947,8-6
39948,8-6
39949,8-6
39950,8-6
39951,8-6
39952,8-6
39953,8-6
39954,8-6
39955,8-6
39956,8-6
39957,8-6
39958,8-6
39959,8-6
39960,8-6
39961,8-6
39962,8-6
39963,8-6
39964,8-6
39965,8-6
39966,8-6
39967,8-6
39968,8-6
39969,8-6
39970,8-6
39971,8-6
39972,8-6
39973,8-6
39974,8-6
39975,8-6
39976,8-6
39977,8-6
39978,8-6
39979,8-6
39980,8-6
39981,8-6
39982,8-6
39983,8-6
39984,8-6
39985,8-6
39986,8-6
39987,8-6
39988,8-6
39989,8-6
39990,8-6
39991,8-6
39992,8-6
39993,8-6
39994,8-6
39995,8-6
39996,8-6
39997,8-6
39998,8-6
39999,8-6
40000,8-6
40001,8-6
40002,8-6
40003,8-6
40004,8-6
40005,8-6
40006,8-6
40007,8-6
40008,8-6
40009,8-6
40010,8-6
40011,8-6
40012,8-6
40013,8-6
40014,8-6
40015,8-6
40016,8-6
40017,8-6
40018,8-6
40019,8-6
40020,8-6
40021,8-6
40022,8-6
40023,8-6
40024,8-6
40025,8-6
40026,8-6
40027,8-6
40028,8-6
40029,8-6
40030,8-6
40031,8-6
40032,8-6
40033,8-6
40034,8-6
40035,8-6
40036,8-6
40037,8-6
40038,8-6
40039,8-6
40040,8-6
40041,8-6
40042,8-6
40043,8-6
40044,8-6
40045,8-6
40046,8-6
40047,8-6
40048,8-6
40049,8-6
40050,8-6
40051,8-6
40052,8-6
40053,8-6
40054,8-6
40055,8-6
40056,8-6
40057,8-6
40058,8-6
40059,8-6
40060,8-6
40061,8-6
40062,8-6
40063,8-6
40064,8-6
40065,8-6
40066,8-6
40067,8-6
40068,8-6
40069,8-6
40070,8-6
40071,8-6
40072,8-6
40073,8-6
40074,8-6
40075,8-6
40076,8-6
40077,8-6
40078,8-6
40079,8-6
40080,8-6
40081,8-6
40082,8-6
40083,8-6
40084,8-6
40085,8-6
40086,8-6
40087,8-6
40088,8-6
40089,8-6
40090,8-6
40091,8-6
40092,8-6
40093,8-6
40094,8-6
40095,8-6
40096,8-6
40097,8-6
40098,8-6
40099,8-6
40100,8-6
40101,8-6
40102,8-6
40103,8-6
40104,8-6
40105,8-6
40106,8-6
40107,8-6
40108,8-6
40109,8-6
40110,8-6
40111,8-6
40112,8-6
40113,8-6
40114,8-6
40115,8-6
40116,8-6
40117,8-6
40118,8-6
40119,8-6
40120,8-6
40121,8-6
40122,8-6
40123,8-6
40124,8-6
40125,8-6
40126,8-6
40127,8-6
40128,8-6
40129,8-6
40130,8-6
40131,8-6
40132,8-6
40133,8-6
40134,8-6
40135,8-6
40136,8-6
40137,8-6
40138,8-6
40139,8-6
40140,8-6
40141,8-6
40142,8-6
40143,8-6
40144,8-6
40145,8-6
40146,8-6
40147,8-6
40148,8-6
40149,8-6
40150,8-6
40151,8-6
40152,8-6
40153,8-6
40154,8-6
40155,8-6
40156,8-6
40157,8-6
40158,8-6
40159,8-6
40160,8-6
40161,8-6
40162,8-6
40163,8-6
40164,8-6
40165,8-6
40166,8-6
40167,8-6
40168,8-6
40169,8-6
40170,8-6
40171,8-6
40172,8-6
40173,8-6
40174,8-6
40175,8-6
40176,8-6
40177,8-6
40178,8-6
40179,8-6
40180,8-6
40181,8-6
40182,8-6
40183,8-6
40184,8-6
40185,8-6
40186,8-6
40187,8-6
40188,8-6
40189,8-6
40190,8-6
40191,8-6
40192,8-6
40193,8-6
40194,8-6
40195,8-6
40196,8-6
40197,8-6
40198,8-6
40199,8-6
40200,8-6
40201,8-6
40202,8-6
40203,8-6
40204,8-6
40205,8-6
40206,8-6
40207,8-6
40208,8-6
40209,8-6
40210,8-6
40211,8-6
40212,8-6
40213,8-6
40214,8-6
40215,8-6
40216,8-6
40217,8-6
40218,8-6
40219,8-6
40220,8-6
40221,8-6
40222,8-6
40223,8-6
40224,8-6
40225,8-6
40226,8-6
40227,8-6
40228,8-6
40229,8-6
40230,8-6
40231,8-6
40232,8-6
40233,8-6
40234,8-6
40235,8-6
40236,8-6
40237,8-6
40238,8-6
40239,8-6
40240,8-6
40241,8-6
40242,8-6
40243,8-6
40244,8-6
40245,8-6
40246,8-6
40247,8-6
40248,8-6
40249,8-6
40250,8-6
40251,8-6
40252,8-6
40253,8-6
40254,8-6
40255,8-6
40256,8-6
40257,8-6
40258,8-6
40259,8-6
40260,8-6
40261,8-6
40262,8-6
40263,8-6
40264,8-6
40265,8-6
40266,8-6
40267,8-6
40268,8-6
40269,8-6
40270,8-6
40271,8-6
40272,8-6
40273,8-6
40274,8-6
40275,8-6
40276,8-6
40277,8-6
40278,8-6
40279,8-6
40280,8-6
40281,8-6
40282,8-6
40283,8-6
40284,8-6
40285,8-6
40286,8-6
40287,8-6
40288,8-6
40289,8-6
40290,8-6
40291,8-6
40292,8-6
40293,8-6
40294,8-6
40295,8-6
40296,8-6
40297,8-6
40298,8-6
40299,8-6
40300,8-6
40301,8-6
40302,8-6
40303,8-6
40304,8-6
40305,8-6
40306,8-6
40307,8-6
40308,8-6
40309,8-6
40310,8-6
40311,8-6
40312,8-6
40313,8-6
40314,8-6
40315,8-6
40316,8-6
40317,8-6
40318,8-6
40319,8-6
40320,8-6
40321,8-6
40322,8-6
40323,8-6
40324,8-6
40325,8-6
40326,8-6
40327,8-6
40328,8-6
40329,8-6
40330,8-6
40331,8-6
40332,8-6
40333,8-6
40334,8-6
40335,8-6
40336,8-6
40337,8-6
40338,8-6
40339,8-6
40340,8-6
40341,8-6
40342,8-6
40343,8-6
40344,8-6
40345,8-6
40346,8-6
40347,8-6
40348,8-6
40349,8-6
40350,8-6
40351,8-6
40352,8-6
40353,8-6
40354,8-6
40355,8-6
40356,8-6
40357,8-6
40358,8-6
40359,8-6
40360,8-6
40361,8-6
40362,8-6
40363,8-6
40364,8-6
40365,8-6
40366,8-6
40367,8-6
40368,8-6
40369,8-6
40370,8-6
40371,8-6
40372,8-6
40373,8-6
40374,8-6
40375,8-6
40376,8-6
40377,8-6
40378,8-6
40379,8-6
40380,8-6
40381,8-6
40382,8-6
40383,8-6
40384,8-6
40385,8-6
40386,8-6
40387,8-6
40388,8-6
40389,8-6
40390,8-6
40391,8-6
40392,8-6
40393,8-6
40394,8-6
40395,8-6
40396,8-6
40397,8-6
40398,8-6
40399,8-6
40400,8-6
40401,8-6
40402,8-6
40403,8-6
40404,8-6
40405,8-6
40406,8-6
40407,8-6
40408,8-6
40409,8-6
40410,8-6
40411,8-6
40412,8-6
40413,8-6
40414,8-6
40415,8-6
40416,8-6
40417,8-6
40418,8-6
40419,8-6
40420,8-6
40421,8-6
40422,8-6
40423,8-6
40424,8-6
40425,8-6
40426,8-6
40427,8-6
40428,8-6
40429,8-6
40430,8-6
40431,8-6
40432,8-6
40433,8-6
40434,8-6
40435,8-6
40436,8-6
40437,8-6
40438,8-6
40439,8-6
40440,8-6
40441,8-6
40442,8-6
40443,8-6
40444,8-6
40445,8-6
40446,8-6
40447,8-6
40448,8-6
40449,8-6
40450,8-6
40451,8-6
40452,8-6
40453,8-6
40454,8-6
40455,8-6
40456,8-6
40457,8-6
40458,8-6
40459,8-6
40460,8-6
40461,8-6
40462,8-6
40463,8-6
40464,8-6
40465,8-6
40466,8-6
40467,8-6
40468,8-6
40469,8-6
40470,8-6
40471,8-6
40472,8-6
40473,8-6
40474,8-6
40475,8-6
40476,8-6
40477,8-6
40478,8-6
40479,8-6
40480,8-6
40481,8-6
40482,8-6
40483,8-6
40484,8-6
40485,8-6
40486,8-6
40487,8-6
40488,8-6
40489,8-6
40490,8-6
40491,8-6
40492,8-6
40493,8-6
40494,8-6
40495,8-6
40496,8-6
40497,8-6
40498,8-6
40499,8-6
40500,8-6
40501,8-6
40502,8-6
40503,8-6
40504,8-6
40505,8-6
40506,8-6
40507,8-6
40508,8-6
40509,8-6
40510,8-6
40511,8-6
40512,8-6
40513,8-6
40514,8-6
40515,8-6
40516,8-6
40517,8-6
40518,8-6
40519,8-6
40520,8-6
40521,8-6
40522,8-6
40523,8-6
40524,8-6
40525,8-6
40526,8-6
40527,8-6
40528,8-6
40529,8-6
40530,8-6
40531,8-6
40532,8-6
40533,8-6
40534,8-6
40535,8-6
40536,8-6
40537,8-6
40538,8-6
40539,8-6
40540,8-6
40541,8-6
40542,8-6
40543,8-6
40544,8-6
40545,8-6
40546,8-6
40547,8-6
40548,8-6
40549,8-6
40550,8-6
40551,8-6
40552,8-6
40553,8-6
40554,8-6
40555,8-6
40556,8-6
40557,8-6
40558,8-6
40559,8-6
40560,8-6
40561,8-6
40562,8-6
40563,8-6
40564,8-6
40565,8-6
40566,8-6
40567,8-6
40568,8-6
40569,8-6
40570,8-6
40571,8-6
40572,8-6
40573,8-6
40574,8-6
40575,8-6
40576,8-6
40577,8-6
40578,8-6
40579,8-6
40580,8-6
40581,8-6
40582,8-6
40583,8-6
40584,8-6
40585,8-6
40586,8-6
40587,8-6
40588,8-6
40589,8-6
40590,8-6
40591,8-6
40592,8-6
40593,8-6
40594,8-6
40595,8-6
40596,8-6
40597,8-6
40598,8-6
40599,8-6
40600,8-6
40601,8-6
40602,8-6
40603,8-6
40604,8-6
40605,8-6
40606,8-6
40607,8-6
40608,8-6
40609,8-6
40610,8-6
40611,8-6
40612,8-6
40613,8-6
40614,8-6
40615,8-6
40616,8-6
40617,8-6
40618,8-6
40619,8-6
40620,8-6
40621,8-6
40622,8-6
40623,8-6
40624,8-6
40625,8-6
40626,8-6
40627,8-6
40628,8-6
40629,8-6
40630,8-6
40631,8-6
40632,8-6
40633,8-6
40634,8-6
40635,8-6
40636,8-6
40637,8-6
40638,8-6
40639,8-6
40640,8-6
40641,8-6
40642,8-6
40643,8-6
40644,8-6
40645,8-6
40646,8-6
40647,8-6
40648,8-6
40649,8-6
40650,8-6
40651,8-6
40652,8-6
40653,8-6
40654,8-6
40655,8-6
40656,8-6
40657,8-6
40658,8-6
40659,8-6
40660,8-6
40661,8-6
40662,8-6
40663,8-6
40664,8-6
40665,8-6
40666,8-6
40667,8-6
40668,8-6
40669,8-6
40670,8-6
40671,8-6
40672,8-6
40673,8-6
40674,8-6
40675,8-6
40676,8-6
40677,8-6
40678,8-6
40679,8-6
40680,8-6
40681,8-6
40682,8-6
40683,8-6
40684,8-6
40685,8-6
40686,8-6
40687,8-6
40688,8-6
40689,8-6
40690,8-6
40691,8-6
40692,8-6
40693,8-6
40694,8-6
40695,8-6
40696,8-6
40697,8-6
40698,8-6
40699,8-6
40700,8-6
40701,8-6
40702,8-6
40703,8-6
40704,8-6
40705,8-6
40706,8-6
40707,8-6
40708,8-6
40709,8-6
40710,8-6
40711,8-6
40712,8-6
40713,8-6
40714,8-6
40715,8-6
40716,8-6
40717,8-6
40718,8-6
40719,8-6
40720,8-6
40721,8-6
40722,8-6
40723,8-6
40724,8-6
40725,8-6
40726,8-6
40727,8-6
40728,8-6
40729,8-6
40730,8-6
40731,8-6
40732,8-6
40733,8-6
40734,8-6
40735,8-6
40736,8-6
40737,8-6
40738,8-6
40739,8-6
40740,8-6
40741,8-6
40742,8-6
40743,8-6
40744,8-6
40745,8-6
40746,8-6
40747,8-6
40748,8-6
40749,8-6
40750,8-6
40751,8-6
40752,8-6
40753,8-6
40754,8-6
40755,8-6
40756,8-6
40757,8-6
40758,8-6
40759,8-6
40760,8-6
40761,8-6
40762,8-6
40763,8-6
40764,8-6
40765,8-6
40766,8-6
40767,8-6
40768,8-6
40769,8-6
40770,8-6
40771,8-6
40772,8-6
40773,8-6
40774,8-6
40775,8-6
40776,8-6
40777,8-6
40778,8-6
40779,8-6
40780,8-6
40781,8-6
40782,8-6
40783,8-6
40784,8-6
40785,8-6
40786,8-6
40787,8-6
40788,8-6
40789,8-6
40790,8-6
40791,8-6
40792,8-6
40793,8-6
40794,8-6
40795,8-6
40796,8-6
40797,8-6
40798,8-6
40799,8-6
40800,8-6
40801,8-6
40802,8-6
40803,8-6
40804,8-6
40805,8-6
40806,8-6
40807,8-6
40808,8-6
40809,8-6
40810,8-6
40811,8-6
40812,8-6
40813,8-6
40814,8-6
40815,8-6
40816,8-6
40817,8-6
40818,8-6
40819,8-6
40820,8-6
40821,8-6
40822,8-6
40823,8-6
40824,8-6
40825,8-6
40826,8-6
40827,8-6
40828,8-6
40829,8-6
40830,8-6
40831,8-6
40832,8-6
40833,8-6
40834,8-6
40835,8-6
40836,8-6
